drug	excipient	contact_av	LF_KE	LF_PE	AvDist_1	AvDist_2	AvDist_3	AvDist_4	d(distance)_max_1	d(distance)_max_2	d(distance)_max_3	d(distance)_max_4	d(distance)_avg_1	d(distance)_avg_2	d(distance)_avg_3	d(distance)_avg_4	Variance_1	Variance_2	Variance_3	Variance_4
Atovaquone	L-lysine	0.0225	18.26131004	824.8979492000001	30.120779	31.946673999999998	36.04354	37.663708	3235.6943149999997	2619.08417	2768.031649	2589.027031	44.55636883	55.70857861	49.99963453	62.66230304	117.69768	173.74778999999998	108.67875	153.91454
Atovaquone	L-ascorbic_acid	0.009000000000000001	16.99316053	1094.2033689999998	22.42936	25.555979999999998	31.837112	38.50362	1659.838981	2088.930336	1223.351664	2971.509486	28.57210155	51.48548422	51.8755771	63.33212248	98.56509	134.61145	236.28885	492.1868
Atovaquone	stearic_acid	3.4675	22.01578314	544.3607804	0.39730543	0.408694	0.4145323	0.41649336	939.7853626	906.2686645	931.9785710000001	566.7436743	-0.026779804	-0.009194386	-0.012477545	0.022151456	0.00945174	0.01223431	0.013007595	0.014528444
Atovaquone	(R)-(+)-Limonene	0.048	20.78580227	675.774292	27.57971	28.746311	33.27936	35.565104999999996	2354.3921530000002	2216.799266	2435.025939	1975.9077379999999	46.16767866	47.4553149	33.80032175	45.30134862	144.22468999999998	186.05281000000002	133.10002	164.70988
Atovaquone	meglumine	0.0135	17.77325754	1031.919922	27.981524	28.263609999999996	32.206070000000004	33.04618	3271.720885	4545.231887	1993.8525339999999	2379.975545	65.42875018	65.87163437	55.88267775	55.60055762	254.0662	252.71127	280.49637	272.23287999999997
Atovaquone	hydrochlorothiazide	0.4015	15.72975582	-3312.5205100000003	11.213625	11.560972	18.567014999999998	20.02874	2985.7538870000003	3603.395143	2214.181102	2275.065364	24.91966612	17.24052446	29.21160294	41.3108751	77.39823	79.22669	119.39068600000002	183.34136999999998
Atovaquone	ketoprofen	0.897	20.49135065	765.0957493	7.1132855	7.133266000000001	31.072267999999998	31.111387	2053.053227	2853.036305	1406.100982	1242.450196	31.46547356	30.70043199	54.80581332	54.7400128	72.652016	73.33013000000001	253.32878	253.64917000000003
Atovaquone	memantine_hydrochloride	0.39799999999999996	22.91443939	837.3318236	10.846368	11.101755	23.461266000000002	24.745026	2524.755836	3084.02569	2265.139227	1957.543055	20.75532488	20.83004775	39.34883277	55.3944642	67.22515	70.50374000000001	79.92084	114.18139
Atovaquone	naproxen_sodium	0.0	16.68461386	607.2241211	16.731432	18.416462	19.331097	19.696415	2908.5903780000003	1851.081568	1747.2886649999998	4035.669958	15.84874561	37.35348268	33.33405038	39.53326094	32.246063	61.797633999999995	76.04774	86.71294
Atovaquone	mannitol	0.004	18.34847669	1040.088013	18.549696	20.020657	21.412257999999998	23.299970000000002	3055.792919	2299.0569170000003	2377.863636	2630.662546	21.21869438	25.87245166	40.49827322	38.69509361	36.383804	45.499428	86.98706	114.35178
Atovaquone	D-sorbitol	0.018000000000000002	15.89091515	1006.019531	34.129566	37.367435	42.05435	52.35588	1930.938539	2686.533097	3264.408102	3538.6617810000002	55.33067004	57.51717279	52.43187819	84.89625195	264.79398	336.81023999999996	357.32056	852.9056400000001
Atovaquone	tannic_acid	3.9245	61.28459653	419.4389648	0.31032413	0.31056085	0.32508144	0.34103492	74.13023939	91.24380812	225.32931910000002	481.18450250000006	-0.08730401900000001	-0.006783104	0.027322582999999998	0.347206959	0.000199402	0.00020046700000000002	0.00037902	0.0057118
Atovaquone	rhodamine_B	3.4205	31.040980600000005	255.4138909	0.3633578	0.38946813	0.39723223	0.40632382	392.31052200000005	655.7735302	496.777942	243.73399619999998	-0.8952014690000001	-0.115307385	-0.053375784	-0.418638044	0.004495065	0.013388922	0.011876652	0.013329043999999998
Atovaquone	moxifloxacin	3.46	26.21866871	978.6047363	0.37922102	0.3813455	0.39233574	0.40099713	1115.384508	1054.179734	751.472443	915.5997365000001	0.376336236	-0.046015059000000004	0.017687613999999997	-0.057786375	0.011498966000000001	0.014008376000000001	0.015021486	0.023475367999999996
Atovaquone	ciprofloxacin	2.6005	24.91822024	353.4423258	0.40260288	0.43806000000000006	2.9950200000000002	2.9951053	397.86576460000003	818.5491627	2507.902498	2443.191578	-0.529044819	0.364033321	13.01644832	13.59163496	0.02128521	0.031031866	30.377106	30.26952
Atovaquone	certirizine	3.445	27.69619103	1362.634944	0.38834324	0.39025936	0.41017982	0.42169172	934.5439269	517.1592656	1146.036602	1401.741409	0.257202517	-0.215641573	-0.641529306	-0.738837324	0.011105571000000002	0.012024116999999999	0.028382502	0.03136394
Atovaquone	budesonide	3.484	28.86317388	737.3955687999999	0.38446215	0.39291042	0.40549207	0.4068421	507.9914671	736.1377503	654.1274651000001	978.3393022	-0.803220974	-1.097152437	-1.4177053999999998	-2.263569098	0.011264187	0.015441386000000001	0.02010023	0.025549252
Atovaquone	etidronic_acid	0.0155	-1.0	-1.0	28.08577	28.461203	33.67858	38.24028	1239.253029	1457.6715279999999	1961.4066010000001	2089.499936	5.276016987	37.36821852	55.17512385	42.34851989	82.18642	224.36404	330.33023	125.57553999999999
Atovaquone	emtricitabine	0.0275	21.95871801	62.03540039	18.870404999999998	22.929356	26.594621999999998	30.463396000000003	1268.138639	2095.5778649999997	1503.469591	2639.019864	26.40180528	30.84002963	39.90742636	42.98269153	136.54942	105.680466	186.51816000000002	175.85205
Atovaquone	metoprolol(+)-tartrate	2.2955	22.6443046	871.6612559	1.8271567	2.3239665	3.7221227	5.4904513	2766.413321	3096.601673	4247.101512	3293.622297	4.062699588	4.5784627780000005	18.97583474	28.50158849	6.588191999999999	12.134016	44.369896000000004	67.64174
Atovaquone	phenytoin	1.5625	21.58054706	185.7125606	5.235222	6.0598735999999995	7.909822500000001	7.951615299999999	2793.365057	2364.587806	3063.214419	2849.059248	8.538773222	26.60288498	19.57368802	33.92495239	40.439167	44.712383	81.177155	107.51131399999998
Atovaquone	propranolol_hydrochloride	0.7445	24.50110137	922.2723706	10.540988	10.842449	22.694895000000002	23.461346	2241.796812	2638.028852	2406.5110489999997	2232.924582	14.76218953	14.57396203	56.94671178	57.89071283	65.931595	64.577515	269.2556	271.70023
Atovaquone	captan	1.501	18.02356514	576.0267342	5.65227	6.7143335	11.490067999999999	15.366285000000001	2454.370743	2107.790654	3161.1426079999997	2841.991664	12.64391221	15.11293503	16.70431288	22.98210959	47.082623	69.58100999999999	68.97319	144.781
Atovaquone	neotame	2.8625	28.62016279	-344.8634644	0.42255867	0.4258866	4.758698000000001	4.7595954	2247.667316	1276.1370769999999	2069.816977	3040.77032	-0.156030926	-0.038647117	31.49231704	31.10187728	0.07256612	0.09702516	64.25675	64.37149000000001
Atovaquone	alendronate_sodium	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
Atovaquone	piroxicam	0.2555	22.47869511	-185.5223483	9.536745	9.619713	11.802783	11.86673	2400.710033	2887.823628	2819.799854	2242.87117	15.43380974	14.34819834	17.51196888	17.97239643	35.694725	35.3285	40.167587	42.222767
Atovaquone	desipramine_hydrochloride	1.7	18.59830305	752.4936111000001	0.7462876	0.78364486	19.57149	19.66249	3001.7653210000003	3174.487579	3074.223974	3130.859136	0.120857745	-0.287508334	34.44824404	33.82884242	1.0127511999999999	1.2273506	188.55088999999998	190.7025
Atovaquone	nadolol	1.751	23.2976565	-370.3286133	0.41555238	0.41685125	12.1463	12.147335	1948.6114	1217.589484	1400.9128150000001	2023.7642809999998	-0.004621085	-0.016208491999999998	22.85513706	22.65803406	0.047987998	0.022389443999999998	31.134903	31.38986
Atovaquone	omeprazole	3.247	24.28013403	272.4771021	0.39692914	0.41026846	0.43118483	0.4509178	1110.964669	1079.317434	1200.3323890000001	1417.314202	-0.537430255	0.008050935	0.056432007	-0.126990044	0.018793995	0.024078729	0.087911904	0.08222869
Atovaquone	labetalol_hydrochloride	0.6655	23.38165153	315.6312813	6.0147580000000005	14.692423000000002	19.677933	20.035961	2484.3524030000003	1901.383739	2916.202163	1936.8194620000002	9.290404978	3.725750803	35.25472863	27.75159257	40.54156	67.82585	210.1205	127.623276
Atovaquone	prednisone	3.4025	26.93145509	549.125	0.39661026	0.40429518	0.40799284	0.4109494000000001	673.239121	900.3196732000001	1061.552745	799.7059554	-0.011352267	-1.332395148	0.003797703	-1.7008659640000001	0.01649255	0.019624071	0.019672146	0.021694642000000004
Atovaquone	risperidone	3.5389999999999997	26.11384916	244.25468109999997	0.36818182	0.37597440000000004	0.38085115	0.4097802	545.8776548	804.092429	1058.795143	794.178973	0.098106101	0.274488483	0.023950096	-0.079907837	0.006340421	0.007376992	0.011432981000000002	0.016784268
Atovaquone	fluconazole	0.491	20.07525947	533.5393672	10.681481	11.106489999999999	17.1166	17.999838	2945.489492	3562.965474	3109.1815920000004	2019.030059	21.86204381	34.23707715	25.89180965	32.22731164	90.1701	121.18931599999999	20.680629999999997	40.224438
Atovaquone	methotrexate_hydrate	3.516	27.47451101	-2117.292884	0.35856354	0.36471862	0.36660293	0.39038274	482.52953899999994	366.0579645	359.0093956	863.6915826999999	-0.052396439	-0.052104221	-0.075658661	-0.071723237	0.006298542	0.006825686	0.008902103	0.014494021999999999
Atovaquone	tenofovir_alafenamide	3.53	26.1798345	-399.4781494	0.37293044	0.37830332	0.3815908	0.3909233	573.8132291000001	932.6265772	737.6048028	654.9241247	-0.5677994789999999	-0.788873533	-0.081913045	-0.122025235	0.010512846000000001	0.013764516000000001	0.013289851	0.016771547
Atovaquone	carbamazepine	0.3135	21.54853334	391.9559371	18.345217	21.89696	26.720995000000002	33.442947	2536.877453	3641.603862	2926.3327	2835.170438	27.40467225	46.31510343	41.28479253	51.1358	87.40142	230.6883	263.24255	413.38593
Nelfinavir	caffeine	3.1015	28.27258076	-1005.729372	0.40403143	0.42396218	0.4276138	0.47236302	758.3739812000001	2056.474241	2021.252877	2082.636277	-0.067020813	-0.08687634300000001	-0.142554864	-0.09605919199999999	0.035473265	0.08009552	0.042105295	0.08353566
Nelfinavir	succinic_acid	0.003	22.88684517	-136.7796803	31.053207	32.917564	43.138290000000005	44.143463	1633.57987	2628.763206	1277.655501	1795.813925	44.71349105	44.09149897	66.12712019	64.85502533	133.37825	123.562096	599.9698	565.26886
Nelfinavir	octyl_gallate	0.3355	28.28848807	599.3380302999999	15.147032000000001	17.177923	21.645351	38.931571999999996	3151.922725	1955.6145789999998	2185.120661	1941.585815	40.42391567	26.75162137	45.23617056	72.96035483	162.56653	64.24469	119.23881999999999	326.54126
Nelfinavir	DL-malic_acid	0.004	25.4557448	-1.408767479	14.485579500000002	21.606913	35.041767	41.84018	2037.7497329999999	2260.9247920000003	1458.219278	1799.8410440000002	27.204130600000003	52.47749752	41.6030645	66.59992409	39.188103000000005	172.17613	166.54413	383.3933
Nelfinavir	adipic_acid	0.0105	25.54731301	-106.04070559999998	25.396503	25.61684	29.334084999999998	29.467909999999996	1296.548544	1487.284992	2116.254157	1497.380785	25.86404342	32.488694699999996	38.10677425	43.17276832	150.60368	153.98247	143.31235	148.61066
Nelfinavir	Triazabicyclodecene	0.0075	24.50248427	-823.37857	16.854525	23.805393	23.906385	30.002079	1635.0418619999998	1888.951227	3749.699511	2328.518314	22.03836685	46.32938927	28.05392017	43.74505694	32.414406	161.96996000000001	70.146774	133.81433
Nelfinavir	DBU	0.05	29.04806762	314.88539760000003	15.232137	22.715134	26.862976	41.217834	2867.603616	2254.121272	1460.44056	2643.606065	27.31089339	33.22430613	32.07846523	45.57109788	36.71991	107.1875	53.231167000000006	253.98108
Nelfinavir	L-asparagine	0.002	30.9862827	-63.31237793	27.907108	27.908635999999998	36.55876	36.592785	2598.504986	3304.9480399999998	2057.74033	1551.6666300000002	20.6081307	20.60695014	45.36558181	45.86465289	118.964905	118.85423	216.69406	213.32712999999998
Nelfinavir	theobromine	1.272	24.67947507	-1297.730625	5.892160400000001	5.923123	24.691792	24.744154	3534.851525	4025.7743570000002	2989.198034	2193.606973	18.51323384	18.57372568	41.033276	41.38176877	61.97515500000001	61.065254	318.22388	318.82498
Nelfinavir	3,3'-thiodipropionic_acid	0.0255	26.38927235	-169.082099	22.664362	26.960265999999997	33.605595	35.208588	1670.201972	2430.3305920000003	2889.594301	2127.68033	16.27514125	59.99384245	57.02326531	67.92825865	71.30990600000001	341.787	266.82086	374.9716
Nelfinavir	theophylline	0.0965	26.37803929	-882.9262958999999	10.411974	13.805681	18.289170000000002	21.628822	2929.800423	1564.3323599999999	2049.584258	2328.9964609999997	10.09459704	3.774250985	35.12204991	33.02700438	28.485021999999997	31.825809999999997	62.441948	80.22651
Nelfinavir	borneol	0.023	29.93732033	710.3988037	25.05735	25.12916	26.508858	26.525827000000003	2216.696645	2737.81159	1987.203764	2826.602896	24.61029905	25.49552409	52.82338717	53.07838047	133.33012	133.67354	238.93971000000002	239.15027999999998
Nelfinavir	cinnamaldehyde	0.0745	28.57768715	588.8980102999999	17.620252999999998	17.743898	22.92606	22.934664	2198.209497	2672.821651	1876.9533350000002	2230.484248	33.23050651	34.93511947	16.71632529	16.75435343	84.44854000000001	84.28837	214.26396	215.3106
Nelfinavir	aspartame	1.0075	30.01457743	170.1704102	5.654214	5.6594234000000005	25.59382	25.6076	2453.3577969999997	3876.2034240000003	1961.7844539999999	2201.798894	26.37677033	26.29197073	36.3879125	36.09467335	59.00701	58.99224	147.3378	147.35574
Nelfinavir	squalene	3.3035	45.02193728	509.15405269999997	0.42205950000000003	0.43408853	0.46755037	0.48024192	826.3654624	1147.700441	881.5529572999999	886.9465548000001	-0.037207474	-0.076185516	0.032815224	-0.419150032	0.021524748	0.024327042000000004	0.09959866	0.11654064
Nelfinavir	benzaldehyde	0.03	28.16636492	677.9770907999999	18.531725	20.648075	37.582592	38.61294	1944.304398	2346.3894739999996	2602.303416	1888.1812100000002	11.20419319	13.6520128	47.54434498	50.06417624	117.31185	47.63886	267.6837	241.2304
Nelfinavir	sodium_deoxycholate	1.7595	41.7540164	729.5551147000001	0.40785062	0.4107607	24.312147	24.39591	1325.584095	2256.718862	1376.799544	1160.656899	-0.023578812999999997	-0.051528443	39.77028671	39.60586865	0.024735392999999998	0.025639312	106.92861	107.58528000000001
Nelfinavir	cholic_acid	0.5795	39.40105202	385.2097778	7.0822077000000005	7.1170287	13.1886635	13.188768	1780.6725059999999	2886.0773719999997	1819.5467579999997	1974.3555170000002	16.47650926	15.75178565	32.53490142	33.11606894	34.016234999999995	34.295437	40.581062	40.575714000000005
Nelfinavir	glycocholic_acid	2.1055	44.79696587	341.23803710000004	0.39672318	0.4058526	15.558145499999998	15.617907999999998	1115.0394919999999	669.5942289	1966.053789	1774.794563	-0.009868736999999999	-0.69532439	27.41022126	27.24843715	0.03285423	0.028302485	89.13154	89.66126
Nelfinavir	sucrose_octaacetate	3.568	49.426265	-3137.767822	0.34182906	0.36211857	0.37047905	0.42243922	550.7765092	883.6021317	343.6655508	603.2034547000001	0.009474675	-0.573875347	-0.127690158	0.15358517300000002	0.005341108000000001	0.014896547	0.008338795	0.027409215
Nelfinavir	trans_anethole	0.067	30.50523713	661.3563843	18.05451	19.896696	20.359299	26.090996	2421.950044	2465.458677	3398.1166909999997	2771.754935	32.41227735	9.535301781	18.58923331	35.58439122	61.37777	85.62284	149.48383	88.92181
Nelfinavir	indomethacin	2.4325	32.32142736	477.6992336	0.40378356	0.42442799999999997	10.695435	10.779124000000001	1892.6327800000001	1183.475318	3163.823226	2456.464629	-0.21344839899999998	-0.087715955	29.56187916	29.45626559	0.037493773	0.024777393999999998	104.88713	107.136765
Nelfinavir	terpinyl_butyrate	0.3915	37.04881251	-173.98925780000002	13.385851	13.463929	13.8968	13.926935	2444.444834	1762.5856609999998	2045.729078	1295.2574769999999	31.26258395	31.17019443	9.241834192	9.865608553	138.87668	140.28082	50.477062	50.375294
Nelfinavir	hydrocortisone	2.4705	36.54871369	747.2600708	0.39275759999999993	0.46581477	5.124559400000001	5.152063	1510.349021	1005.5582939999999	1582.416829	2283.866232	-0.08082370400000001	0.046611038	15.71607576	16.59516022	0.01950692	0.04012053	38.688194	38.118633
Nelfinavir	candesartan_cilexetil	3.6239999999999997	45.00890254	221.66550519999996	0.34323683	0.35188594	0.35995117	0.41779006	124.80662959999998	294.23850689999995	773.5480501000001	479.3771407	0.024400439	-0.011714851	0.33279207899999996	-0.129555094	0.0020136620000000003	0.011545183999999998	0.006638621999999999	0.018406887
Nelfinavir	neohesperidin_DC	3.3985	37.91257645	263.6987305	0.3645521	0.38853154	0.3893204	0.41806683	700.2595545	740.9928199	1696.6159289999998	753.0690994	0.068233757	-0.48673858799999997	-0.021124192000000003	-0.028995151	0.011284583999999999	0.020143421	0.024560232	0.022278812000000002
Nelfinavir	ursodiol	1.298	39.0356297	332.5588684	2.8349504	2.843362	18.274061	18.291677	2162.1448579999997	2289.0900070000002	2102.48189	2116.413018	12.03464381	11.30266326	35.57314213	35.98027247	20.501549	20.141018	76.84442	77.48789000000001
Nelfinavir	diclofenac	1.6380000000000001	28.22950169	315.5575907	0.43928933	0.47522858	20.017315	20.069027	1657.2585210000002	1738.860228	2346.511234	2140.509393	0.707180982	0.6001248339999999	18.84953507	17.71973326	0.07746572	0.14628956	27.633852	27.868944
Nelfinavir	eucalyptol	0.2	31.37675588	751.26844	25.141117	28.304005	28.550971999999998	48.47833	1940.850722	1631.235737	2190.226001	2116.0964050000002	27.88887311	33.95635976	66.02610054	100.005166	162.84796	191.87044	296.43082000000004	804.1284
Nelfinavir	beta_carotene	3.5975	54.48678426	196.2988281	0.39003187	0.39075529999999997	0.39290026	0.39295152	972.2054776000001	680.1092172	548.6351593999999	795.6216061000001	-0.07343158	-0.49538133799999995	0.028331369	-0.064427571	0.010438297	0.008077001	0.008332918	0.009405614
Nelfinavir	menthol	0.16	28.05771163	714.1083741	21.413204	25.09211	30.491837	32.2745	2725.32368	1529.0973609999999	3314.941895	2790.824269	31.6810914	24.61643577	52.24933715	57.52914068	139.9151	81.10162	281.1628	303.25464
Nelfinavir	alpha-terpineol	0.126	25.34215894	659.6371736000001	23.769645999999998	27.144686	34.008865	41.249317	2760.718043	2479.909692	2473.416623	3024.969498	31.94214502	47.60139864	37.60493114	55.24392398	190.16861	316.99722	207.57535	330.5606
Nelfinavir	fenchyl_alcohol	0.073	26.83745792	977.3696774	18.08833	19.94977	32.83359	42.61023	1927.425816	2333.744235	2828.670105	2404.436546	30.65381169	32.68727897	61.32247508	78.75956008	95.68267	112.20438999999999	155.79375	287.2052
Nelfinavir	biotin	0.011000000000000001	37.0846169	-24.4375	25.70909	25.718805	34.989273	35.020317	3519.493284	2814.276308	2154.649821	2745.546289	41.41394669	40.55792959	44.69177807	44.55078756	71.806885	70.81707	160.92436	160.8014
Nelfinavir	xylitol	0.001	33.31936134	885.7365722999999	21.287657	21.310679999999998	31.52723	31.559853000000004	2805.503873	1562.422146	2202.057359	2200.388622	42.40761923	41.83493044	68.22679339	67.62864351	110.73561000000001	110.63181000000002	381.99112	380.26724
Nelfinavir	trans-cinnamic_acid	0.2705	32.191543599999996	374.9571533	30.250278	30.266474	34.876754999999996	34.89025	3664.7903479999995	2708.853395	2246.421726	2611.122291	46.16826909	46.10918897	66.83379368	66.23157176	186.52032	185.3728	517.32935	517.5733
Nelfinavir	thimerosal	0.0015	28.26294428	251.5389111	29.270515000000003	39.882754999999996	44.311382	51.441784000000006	2259.885258	1438.909314	2684.724475	1521.966799	22.94531316	69.18629892	60.51525682	71.33283218	129.77243	511.09058	397.81567	536.08685
Nelfinavir	tyramine	0.0075	26.90466106	439.6548221	19.43467	22.722658	27.878753999999997	30.608790000000003	1976.797789	2341.599862	3758.10151	2029.4042350000002	9.683797108	33.60698406	60.68283964	55.84926111	40.358124	78.77541	209.76507999999998	270.13254
Nelfinavir	fumaric_acid	0.0	33.51331124	27.66513062	38.414864	38.495509999999996	55.794495	55.881073	2181.5318829999997	1963.283621	2981.390208	2893.376001	56.08806712	57.42911742	86.65978423	87.90102207	199.95662	199.46356	531.3491	533.0854
Nelfinavir	congo_red	0.895	38.67721829999999	-271.7682077	4.887134	9.893929	10.054296	13.138370000000002	2235.8729780000003	2492.3584530000003	2388.829317	2415.490396	7.918628087999999	21.45873077	31.58876235	27.80462654	18.893526	55.81610500000001	108.411644	78.43689
Nelfinavir	vanillin	0.0135	24.56752793	451.499983	22.88614	29.342726000000003	32.72278	37.045807	2227.001527	3442.2944020000004	3002.833077	2193.824227	47.59676905	73.95069805	55.47925157	81.40925777	69.2978	198.5807	172.5961	335.1184
Nelfinavir	saccharin	0.006	25.74561034	-339.4017773	18.319853	20.391845999999997	28.783432	30.395842	1922.887522	1667.2748119999999	1519.577883	2412.542399	30.92110322	35.86703961	22.90345327	31.94128936	38.929829999999995	57.17245500000001	89.17356	87.8207
Nelfinavir	allantoin	0.045	19.93012376	-1108.495089	19.562956	23.771620000000002	29.194084000000004	29.955208000000002	2659.695629	2133.837616	1967.9876350000002	1558.8326869999999	18.4361529	24.22201562	53.27743888	29.04470973	85.79961	163.31912	243.2583	148.2262
Nelfinavir	vitamin_A_palmitate	3.637	50.94744065	547.9238281	0.37370506	0.3804691	0.39297932	0.40481812	736.4167254	1360.140773	764.1785298	346.2045421	-0.385910925	-0.272357051	-0.19630162399999998	-0.05486681400000001	0.005358246999999999	0.007874227	0.00880848	0.012379868
Nelfinavir	acetylcholine_chloride	3.2465	28.06700949	589.7010917	0.37349018	0.39052472	0.42574728	0.4813535	746.0007372	754.9823691	362.63350410000004	582.5628307999999	-0.220160119	0.389843359	-0.13884834199999999	-0.119863972	0.009473051	0.015448617	0.024147267000000004	0.03624068
Nelfinavir	dibutyl_phthalate	3.3689999999999998	27.81023934	731.2632464	0.39011008	0.39215305	0.4015118	0.4393983	764.0839682	1104.766906	1008.577305	1107.904617	-0.134513482	0.069990476	-0.000777476	-0.013624233999999999	0.014553853	0.013092801999999999	0.01883888	0.025309948
Nelfinavir	trometamol	0.0015	26.72443037	764.1257519999999	33.554512	34.023594	42.61316	44.958725	2195.283431	2134.7641489999996	1963.989278	2125.885859	29.55780839	71.43474671	55.46004306	92.58497391	210.01507999999998	248.25876	537.99274	690.6734
Nelfinavir	benzoyl_peroxide	1.6805	26.32346046	949.8869931	5.272231	5.3002057	6.9066787	6.943205	3022.4309940000003	2950.616422	3027.9419399999997	3842.0565939999997	22.34771817	21.45830644	29.55028601	28.20297867	39.547478000000005	39.335304	73.77215	73.56919
Nelfinavir	triethyl_citrate	3.352	26.2352131	127.8507939	0.3820426	0.3938505	0.41906473	0.46570036	1004.918645	1177.047237	972.0867321000001	714.8659766	-0.045166655	0.071736362	0.070379546	-0.205912762	0.015403	0.0208835	0.022770488999999998	0.038056687
Nelfinavir	triacetin	0.297	32.0872634	96.70937037	11.027447	13.324610999999999	27.214237	29.940008000000002	1533.500841	2384.4829999999997	2849.4939329999997	3326.183066	18.37177105	25.64847938	37.04264975	37.77186128	35.182827	45.860904999999995	199.80293	274.2668
Nelfinavir	glycerol	0.0015	26.18592504	653.1358361	33.200109999999995	36.390865000000005	43.62599	45.276379999999996	3104.69344	3401.4883579999996	2473.8132170000003	2093.368811	46.19065618	52.73221464	56.42104187	59.89042913	461.18699999999995	604.5783	199.6591	230.88496
Nelfinavir	propylene_glycol	0.0015	22.66957814	520.0825557000001	27.543221999999997	27.888253999999996	27.993752	28.049402	3562.2928100000004	2835.8511940000003	3974.7224880000003	2216.444381	46.4349188	46.92129895	42.48574272	39.85265189	125.08015	124.89256999999999	317.2749	317.24728
Nelfinavir	mebendazole	1.062	31.03140219	-492.56039810000004	5.575006500000001	5.5795927	18.855715	18.858004	2623.069541	2848.6563309999997	1485.9278960000001	1443.315161	19.50119842	19.14298412	29.05319495	28.96196683	52.271763	51.977352	66.48	66.16872
Nelfinavir	L-proline	0.0105	23.23812119	719.3400879	25.458557	35.286755	37.871296	41.383022	2821.676778	2705.552507	2635.965478	2213.8135350000002	32.23391627	46.05244349	35.78710393	40.08523426	102.96691	247.78784	309.7805	403.42975
Nelfinavir	L-lysine	0.0315	33.44694587	767.4233397999999	24.377716	24.575502	31.318459999999998	31.450762	3230.52148	2184.302905	1737.623441	1571.243561	69.26291342	68.63203285	64.3626926	64.48582289999999	373.94897000000003	368.5943	330.1655	326.5644
Nelfinavir	L-ascorbic_acid	0.009000000000000001	33.91622818	1038.7052	17.702105	17.719778	35.798396999999994	35.83757	1315.082661	2049.906295	1850.2475309999998	2245.3720989999997	9.347023463	9.109559187	70.95808134	71.23203858	46.921023999999996	47.223476	484.33826	485.43085
Nelfinavir	stearic_acid	2.5610000000000004	34.31985947	567.7407031	0.39666125	0.406407	9.007897999999999	9.016859	785.0679084	1007.2479279999999	2752.588248	2121.442209	7.55e-05	-0.046743345	24.80991828	24.71135041	0.006683226	0.011190257	63.088478	63.8734
Nelfinavir	(R)-(+)-Limonene	0.0795	33.98992137	623.8109131	18.010906	18.02921	41.54575	41.596911999999996	2302.4933539999997	2105.3855550000003	1788.6206829999999	1835.8358269999999	39.61930511	39.52606433	56.41682203	55.93829954	129.13963	129.39272	448.93906	447.9188
Nelfinavir	meglumine	0.0165	26.27473033	997.7119141000001	11.771684	11.832516	43.59275	44.261562	1709.7409079999998	1858.5462420000001	2329.382189	2566.050484	17.19169566	17.24730906	54.54135437	67.92432638	39.995377000000005	41.41698	251.81953	267.41525
Nelfinavir	hydrochlorothiazide	3.3195	25.50118561	-3610.185547	0.35882909999999996	0.36608878	0.39604	0.45277822	1183.6305009999999	1074.079516	1378.31357	1013.50454	-0.019809993999999997	-0.15006266099999999	0.104167173	-0.065437484	0.03143775	0.027216717999999997	0.034087427000000003	0.030930173
Nelfinavir	ketoprofen	0.106	28.29482776	598.7844762999999	16.951826	19.233964999999998	20.56085	22.141588	2443.5655070000003	1351.796763	2245.898071	2401.646948	31.98886567	32.29461858	39.68147624	26.08015731	89.26514399999999	66.0234	151.4285	93.33312
Nelfinavir	memantine_hydrochloride	0.0115	26.59168427	663.4966606	19.375294	25.526498999999998	29.258941999999998	33.119507	1444.043746	2507.4106859999997	1329.653425	1620.510182	13.81717652	61.04643336	43.38557804	71.77517864	61.80067	199.12733	300.32285	594.7148
Nelfinavir	naproxen_sodium	1.5565	31.29979497	551.1832275	1.4375521999999998	1.4388359	14.854234	14.879496	2457.263684	3294.760624	3101.866998	2079.418185	14.73854658	15.58397331	18.82737955	17.97353699	7.995986500000001	8.008378	68.79972	67.24376
Nelfinavir	mannitol	0.011000000000000001	29.62203352	898.513855	12.172042	24.682217	29.931686	37.39271	2877.661167	1636.381408	3118.985147	1790.4691460000001	11.71594573	41.08563144	43.38459355	58.35478289	25.468023000000002	128.94451999999998	226.59322000000003	344.77563
Nelfinavir	D-sorbitol	0.006	22.37425692	776.8272705	27.629991999999998	30.614534000000003	32.02367	33.182163	3103.748844	1382.610661	2319.406697	2124.6839879999998	36.18780365	33.08157022	48.47058465	51.38613357	106.33357	167.99805	266.50955	305.91162
Nelfinavir	tannic_acid	3.8739999999999997	68.39023906	231.33996580000002	0.3000722	0.31081733	0.3491465	0.37813094	66.75045587	119.6619101	179.3858641	356.0627478	-0.013916906000000001	-0.06469808099999999	0.039454686	0.281726249	0.000288301	0.000364765	0.002392615	0.002823932
Nelfinavir	rhodamine_B	3.3775	39.97946744	64.69850913	0.3718401	0.37260482	0.38598540000000003	0.47937757	661.539758	664.4022096	480.4033358	533.931658	0.087023134	-0.013023385	-0.314341518	0.017398993	0.004679825	0.004075322	0.008369058	0.024519075
